测站点,测回数,半测回标志,观测点,水平方向,,,垂直方向,,,距离,棱镜高,测站高,,转换到盘左的Hz,,,转换到竖直角Vz,,,,水平角2C差,,,垂直角指标差,,,距离差（测回内）,,（一测回）水平方向平均值,,,垂直方向平均值,,,距离平均值,,（多测回）水平方向平均值,,,垂直方向平均值,,,距离平均值,,（与多测回平均值的差）水平角差,,,垂直角差,,,距离差
,,,3,179,59,46.49999999990996,270,28,20.900000000001455,30.444582,1.595,1.546,,359,59,46.49999999990996,0,28,20.900000000012753,,
,,,4,219,13,30.69999999998572,270,38,46.09999999988304,27.582308,1.498,1.546,,39,13,30.69999999996014,0,38,46.09999999989455,,
,,,5,254,21,49.09999999998945,272,5,13.899999999966894,28.352028,1.463,1.546,,74,21,49.09999999998945,2,5,13.899999999920531,,
,,,1,286,14,52.59999999999309,273,4,4.5999999999685315,23.206096,1.462,1.546,,106,14,52.600000000095406,3,4,4.599999999934958,,
,3,,3,179,59,45.59999999993124,270,28,17.7999999999156,30.444482,1.595,1.546,,359,59,45.59999999993124,0,28,17.79999999988725,,
,,,3,179,59,36.79999999991196,270,28,14.299999999884676,30.444782,1.595,1.546,,359,59,36.8000000001166,0,28,14.299999999869755,,
,,,4,219,13,20.19999999999527,270,38,29.900000000061482,27.582608,1.498,1.546,,39,13,20.19999999999527,0,38,29.90000000014291,,
,,,5,254,21,39.09999999993033,272,5,2.4000000000114596,28.352328,1.463,1.546,,74,21,39.10000000003265,2,5,2.4000000000466315,,
,,,1,286,14,56.299999999996544,273,4,4.399999999995998,23.205996,1.462,1.546,,106,14,56.299999999945385,3,4,4.4000000000807304,,
,4,,3,179,59,35.09999999994079,270,28,24.299999999943793,30.444682,1.595,1.546,,359,59,35.10000000004311,0,28,24.29999999991992,,
,,,3,179,59,45.499999999944976,270,28,24.799999999977445,30.444782,1.595,1.546,,359,59,45.49999999984266,0,28,24.79999999992245,,
,,,4,219,13,19.69999999996162,270,38,29.99999999994543,27.582808,1.498,1.546,,39,13,19.6999999999872,0,38,29.999999999886597,,
,,,5,254,21,51.30000000009659,272,5,6.100000000014916,28.352428,1.463,1.546,,74,21,51.30000000004543,2,5,6.100000000101247,,
,,,1,286,14,52.00000000007549,273,3,58.09999999994034,23.206196,1.462,1.546,,106,14,52.000000000177806,3,3,58.09999999990197,,
2,1,R,3,179,59,57.699999999906595,270,28,23.29999999987649,30.444682,1.595,1.546,,359,59,57.69999999980428,0,28,23.29999999991486,,
,,,3,179,59,41.39999999999645,270,28,22.099999999836655,30.444582,1.595,1.546,,359,59,41.399999999894135,0,28,22.099999999872253,,
,,,4,219,13,37.39999999998645,270,38,40.899999999983265,27.582308,1.498,1.546,,39,13,37.40000000003761,0,38,40.90000000001481,,
,,,5,254,21,52.89999999997917,272,5,14.89999999982956,28.352228,1.463,1.546,,74,21,52.89999999997917,2,5,14.899999999925484,,
,,,1,286,14,58.59999999998763,273,4,7.299999999904685,23.206196,1.462,1.546,,106,14,58.59999999993647,3,4,7.299999999984621,,
,2,,3,179,59,54.49999999993679,270,28,20.699999999824286,30.444482,1.595,1.546,,359,59,54.500000000243745,0,28,20.699999999791885,,
,,,3,179,59,46.49999999990996,270,28,20.900000000001455,30.444582,1.595,1.546,,359,59,46.49999999990996,0,28,20.900000000012753,,
,,,4,219,13,30.69999999998572,270,38,46.09999999988304,27.582308,1.498,1.546,,39,13,30.69999999996014,0,38,46.09999999989455,,
,,,5,254,21,49.09999999998945,272,5,13.899999999966894,28.352028,1.463,1.546,,74,21,49.09999999998945,2,5,13.899999999920531,,
,,,1,286,14,52.59999999999309,273,4,4.5999999999685315,23.206096,1.462,1.546,,106,14,52.600000000095406,3,4,4.599999999934958,,
,3,,3,179,59,45.59999999993124,270,28,17.7999999999156,30.444482,1.595,1.546,,359,59,45.59999999993124,0,28,17.79999999988725,,
,,,3,179,59,36.79999999991196,270,28,14.299999999884676,30.444782,1.595,1.546,,359,59,36.8000000001166,0,28,14.299999999869755,,
,,,4,219,13,20.19999999999527,270,38,29.900000000061482,27.582608,1.498,1.546,,39,13,20.19999999999527,0,38,29.90000000014291,,
,,,5,254,21,39.09999999993033,272,5,2.4000000000114596,28.352328,1.463,1.546,,74,21,39.10000000003265,2,5,2.4000000000466315,,
,,,1,286,14,56.299999999996544,273,4,4.399999999995998,23.205996,1.462,1.546,,106,14,56.299999999945385,3,4,4.4000000000807304,,
,4,,3,179,59,35.09999999994079,270,28,24.299999999943793,30.444682,1.595,1.546,,359,59,35.10000000004311,0,28,24.29999999991992,,
,,,3,179,59,45.499999999944976,270,28,24.799999999977445,30.444782,1.595,1.546,,359,59,45.49999999984266,0,28,24.79999999992245,,
,,,4,219,13,19.69999999996162,270,38,29.99999999994543,27.582808,1.498,1.546,,39,13,19.6999999999872,0,38,29.999999999886597,,
,,,5,254,21,51.30000000009659,272,5,6.100000000014916,28.352428,1.463,1.546,,74,21,51.30000000004543,2,5,6.100000000101247,,
,,,1,286,14,52.00000000007549,273,3,58.09999999994034,23.206196,1.462,1.546,,106,14,52.000000000177806,3,3,58.09999999990197,,
3,1,R,4,179,59,53.19999999991069,270,5,33.99999999996908,19.661122,1.498,1.605,,359,59,53.19999999991069,0,5,34.00000000003015,,
,,,4,179,59,59.300000000096134,270,5,21.19999999988522,19.661522,1.498,1.605,,359,59,59.30000000019845,0,5,21.199999999819248,,
,,,5,192,23,53.6999999999648,271,12,55.30000000003838,35.571844,1.463,1.605,,12,23,53.69999999997759,1,12,55.29999999997283,,
,,,1,211,26,29.199999999993906,271,16,50.399999999981446,43.129545,1.462,1.605,,31,26,29.199999999981117,1,16,50.3999999999823,,
,,,2,242,30,7.600000000081764,269,25,42.500000000063665,30.445108,1.527,1.605,,62,30,7.600000000081764,0,-34,-17.499999999900098,,
,2,,4,179,51,39.39999999999145,270,5,34.19999999994161,19.661522,1.498,1.605,,359,51,39.40000000040072,0,5,34.19999999988448,,
,,,4,179,51,41.09999999996262,270,5,33.39999999984684,19.661522,1.498,1.605,,359,51,41.10000000006494,0,5,33.399999999917185,,
,,,5,192,15,29.999999999972715,271,12,44.9000000000342,35.571944,1.463,1.605,,12,15,29.999999999972715,1,12,44.90000000003015,,
,,,1,211,18,10.500000000031378,271,16,38.79999999993743,43.129645,1.462,1.605,,31,18,10.500000000005798,1,16,38.799999999996686,,
,,,2,242,22,1.099999999978536,269,25,46.20000000006712,30.444908,1.527,1.605,,62,22,1.1000000000041155,0,-34,-13.799999999845056,,
,3,,4,179,51,46.00000000000591,270,5,44.99999999989086,19.661322,1.498,1.605,,359,51,46.00000000010823,0,5,44.999999999902215,,
,,,4,179,51,31.299999999978354,270,5,33.499999999935426,19.661039,1.498,1.605,,359,51,31.299999999978354,0,5,33.50000000002762,,
,,,5,192,15,32.09999999999127,271,12,53.59999999996489,35.571775,1.463,1.605,,12,15,32.10000000000406,1,12,53.59999999992738,,
,,,1,211,18,5.200000000043019,271,16,40.39999999992233,43.129682,1.462,1.605,,31,18,5.20000000001744,1,16,40.39999999993192,,
,,,2,242,22,2.8999999999359716,269,25,42.60000000015225,30.445034,1.527,1.605,,62,22,2.8999999999871306,0,-34,-17.399999999789344,,
,4,,4,179,51,30.699999999958436,270,5,52.49999999998636,19.661539,1.498,1.605,,359,51,30.699999999856118,0,5,52.49999999993989,,
,,,4,179,51,16.299999999991996,270,5,23.39999999999236,19.661439,1.498,1.605,,359,51,16.299999999991996,0,5,23.400000000050127,,
,,,5,192,15,46.49999999995771,271,12,38.099999999944885,35.571875,1.463,1.605,,12,15,46.4999999999641,1,12,38.100000000032814,,
,,,1,211,17,48.80000000004429,271,16,52.19999999993888,43.129682,1.462,1.605,,31,17,48.80000000004429,1,16,52.19999999995402,,
,,,2,242,21,47.50000000000455,269,25,39.90000000001146,30.445034,1.527,1.605,,62,21,47.50000000000455,0,-34,-20.100000000023073,,
3,1,R,4,179,59,53.19999999991069,270,5,33.99999999996908,19.661122,1.498,1.605,,359,59,53.19999999991069,0,5,34.00000000003015,,
,,,4,179,59,59.300000000096134,270,5,21.19999999988522,19.661522,1.498,1.605,,359,59,59.30000000019845,0,5,21.199999999819248,,
,,,5,192,23,53.6999999999648,271,12,55.30000000003838,35.571844,1.463,1.605,,12,23,53.69999999997759,1,12,55.29999999997283,,
,,,1,211,26,29.199999999993906,271,16,50.399999999981446,43.129545,1.462,1.605,,31,26,29.199999999981117,1,16,50.3999999999823,,
,,,2,242,30,7.600000000081764,269,25,42.500000000063665,30.445108,1.527,1.605,,62,30,7.600000000081764,0,-34,-17.499999999900098,,
,2,,4,179,51,39.39999999999145,270,5,34.19999999994161,19.661522,1.498,1.605,,359,51,39.40000000040072,0,5,34.19999999988448,,
,,,4,179,51,41.09999999996262,270,5,33.39999999984684,19.661522,1.498,1.605,,359,51,41.10000000006494,0,5,33.399999999917185,,
,,,5,192,15,29.999999999972715,271,12,44.9000000000342,35.571944,1.463,1.605,,12,15,29.999999999972715,1,12,44.90000000003015,,
,,,1,211,18,10.500000000031378,271,16,38.79999999993743,43.129645,1.462,1.605,,31,18,10.500000000005798,1,16,38.799999999996686,,
,,,2,242,22,1.099999999978536,269,25,46.20000000006712,30.444908,1.527,1.605,,62,22,1.1000000000041155,0,-34,-13.799999999845056,,
,3,,4,179,51,46.00000000000591,270,5,44.99999999989086,19.661322,1.498,1.605,,359,51,46.00000000010823,0,5,44.999999999902215,,
,,,4,179,51,31.299999999978354,270,5,33.499999999935426,19.661039,1.498,1.605,,359,51,31.299999999978354,0,5,33.50000000002762,,
,,,5,192,15,32.09999999999127,271,12,53.59999999996489,35.571775,1.463,1.605,,12,15,32.10000000000406,1,12,53.59999999992738,,
,,,1,211,18,5.200000000043019,271,16,40.39999999992233,43.129682,1.462,1.605,,31,18,5.20000000001744,1,16,40.39999999993192,,
,,,2,242,22,2.8999999999359716,269,25,42.60000000015225,30.445034,1.527,1.605,,62,22,2.8999999999871306,0,-34,-17.399999999789344,,
,4,,4,179,51,30.699999999958436,270,5,52.49999999998636,19.661539,1.498,1.605,,359,51,30.699999999856118,0,5,52.49999999993989,,
,,,4,179,51,16.299999999991996,270,5,23.39999999999236,19.661439,1.498,1.605,,359,51,16.299999999991996,0,5,23.400000000050127,,
,,,5,192,15,46.49999999995771,271,12,38.099999999944885,35.571875,1.463,1.605,,12,15,46.4999999999641,1,12,38.100000000032814,,
,,,1,211,17,48.80000000004429,271,16,52.19999999993888,43.129682,1.462,1.605,,31,17,48.80000000004429,1,16,52.19999999995402,,
,,,2,242,21,47.50000000000455,269,25,39.90000000001146,30.445034,1.527,1.605,,62,21,47.50000000000455,0,-34,-20.100000000023073,,
4,1,R,5,0,0,0.8000000000000002,272,21,26.4000000001397,16.905263,1.463,1.543,,180,0,0.7999999999924512,2,21,26.400000000229227,,
,,,5,359,59,57.600000000124965,272,21,15.200000000040745,16.904963,1.595,1.543,,179,59,57.600000000124965,2,21,15.200000000136669,,
,,,1,25,50,45.79999999999842,271,50,8.20000000003347,28.280375,1.462,1.543,,205,50,45.79999999998563,1,50,8.20000000009486,,
,,,2,74,51,30.399999999999636,269,14,53.200000000115324,27.583456,1.527,1.543,,254,51,30.399999999999636,0,-45,-6.79999999982968,,
,,,3,153,7,28.400000000015098,269,45,2.1000000000185537,19.661439,1.595,1.543,,333,7,28.400000000219734,0,-14,-57.900000000006706,,
,2,,5,0,0,2.6999999999999993,272,21,19.500000000166438,16.905149,1.463,1.543,,180,0,2.6999999999361535,2,21,19.500000000121673,,
,,,5,0,0,1.6000000000000003,272,21,15.800000000162981,16.905149,1.463,1.543,,180,0,1.5999999999849024,2,21,15.800000000249312,,
,,,1,25,50,56.400000000000716,271,50,5.599999999981264,28.280351,1.462,1.543,,205,50,56.400000000064665,1,50,5.5999999999748695,,
,,,2,74,51,31.500000000002046,269,14,52.70000000008167,27.583132,1.527,1.543,,254,51,31.500000000053205,0,-45,-7.29999999983221,,
,,,3,153,7,29.1000000001236,269,44,55.09999999995671,19.661722,1.595,1.543,,333,7,29.10000000022592,0,-15,-4.900000000041906,,
,3,,5,0,0,2.0,272,21,25.800000000017462,16.904734,1.463,1.543,,180,0,2.000000000032287,2,21,25.800000000116583,,
,,,5,359,59,57.00000000000273,272,21,17.900000000181535,16.904834,1.463,1.543,,179,59,57.00000000000273,2,21,17.900000000186225,,
,,,1,25,50,49.60000000000093,271,50,20.90000000002874,28.280126,1.462,1.543,,205,50,49.60000000007767,1,50,20.900000000013392,,
,,,2,74,51,56.999999999978854,269,14,29.60000000008222,27.583308,1.527,1.543,,254,51,57.00000000003001,0,-45,-30.39999999987515,,
,,,3,153,7,22.100000000061755,269,45,0.19999999997253326,19.661705,1.595,1.543,,333,7,22.100000000164073,0,-14,-59.800000000089604,,
,4,,5,359,59,50.10000000002947,272,21,20.200000000172622,16.904734,1.463,1.543,,179,59,50.10000000002947,2,21,20.200000000161538,,
,,,5,359,59,20.900000000151522,272,21,28.500000000158252,16.904719,1.463,1.543,,179,59,20.90000000025384,2,21,28.500000000166352,,
,,,1,25,50,28.599999999994452,271,50,24.600000000032196,28.280302,1.462,1.543,,205,50,28.599999999994452,1,50,24.600000000067155,,
,,,2,74,51,19.099999999965576,269,14,54.70000000001164,27.583308,1.527,1.543,,254,51,19.099999999914417,0,-45,-5.300000000004985,,
,,,3,153,7,8.399999999999181,269,44,44.000000000150976,19.661505,1.595,1.543,,333,7,8.400000000306136,0,-15,-15.999999999841243,,
4,1,R,5,0,0,0.8000000000000002,272,21,26.4000000001397,16.905263,1.463,1.543,,180,0,0.7999999999924512,2,21,26.400000000229227,,
,,,5,359,59,57.600000000124965,272,21,15.200000000040745,16.904963,1.595,1.543,,179,59,57.600000000124965,2,21,15.200000000136669,,
,,,1,25,50,45.79999999999842,271,50,8.20000000003347,28.280375,1.462,1.543,,205,50,45.79999999998563,1,50,8.20000000009486,,
,,,2,74,51,30.399999999999636,269,14,53.200000000115324,27.583456,1.527,1.543,,254,51,30.399999999999636,0,-45,-6.79999999982968,,
,,,3,153,7,28.400000000015098,269,45,2.1000000000185537,19.661439,1.595,1.543,,333,7,28.400000000219734,0,-14,-57.900000000006706,,
,2,,5,0,0,2.6999999999999993,272,21,19.500000000166438,16.905149,1.463,1.543,,180,0,2.6999999999361535,2,21,19.500000000121673,,
,,,5,0,0,1.6000000000000003,272,21,15.800000000162981,16.905149,1.463,1.543,,180,0,1.5999999999849024,2,21,15.800000000249312,,
,,,1,25,50,56.400000000000716,271,50,5.599999999981264,28.280351,1.462,1.543,,205,50,56.400000000064665,1,50,5.599999999976575,,
,,,2,74,51,31.500000000002046,269,14,52.70000000008167,27.583132,1.527,1.543,,254,51,31.500000000053205,0,-45,-7.29999999983221,,
,,,3,153,7,29.1000000001236,269,44,55.09999999995671,19.661722,1.595,1.543,,333,7,29.10000000022592,0,-15,-4.900000000041906,,
,3,,5,0,0,2.0,272,21,25.800000000017462,16.904734,1.463,1.543,,180,0,2.000000000032287,2,21,25.800000000116583,,
,,,5,359,59,57.00000000000273,272,21,17.900000000181535,16.904834,1.463,1.543,,179,59,57.00000000000273,2,21,17.900000000186225,,
